category,city,experienceLevel,price
Programming & Tech,SPb,5,832.0
Programming & Tech,Msc,2,255.0
Business,Nvsk,8,937.0
Business,Nvsk,4,911.0
Lifestyle,Nov,9,114.0
Lifestyle,Nov,0,181.0
Video & Animation,Vlc,1,108.0
Lifestyle,Nov,8,326.0
Programming & Tech,Msc,1,1037.0
Business,Nvsk,1,529.0
Writing & Translation,NNov,1,755.0
Music & Audio,Mmk,4,353.0
Music & Audio,Mmk,8,199.0
Programming & Tech,SPb,5,655.0
Programming & Tech,Msc,6,876.0
Programming & Tech,Msc,6,400.0
Programming & Tech,SPb,1,1020.0
Programming & Tech,SPb,9,795.0
Lifestyle,Nov,1,484.0
Programming & Tech,Msc,4,966.0
Video & Animation,Vlc,3,960.0
Programming & Tech,SPb,6,751.0
Programming & Tech,Msc,1,461.0
Programming & Tech,Msc,1,496.0
Programming & Tech,Msc,1,1017.0
Programming & Tech,Msc,4,1015.0
Programming & Tech,Msc,7,871.0
Programming & Tech,SPb,3,714.0
Programming & Tech,SPb,8,435.0
Business,Nvsk,7,493.0
Business,Nvsk,9,940.0
Writing & Translation,NNov,3,575.0
Programming & Tech,Msc,6,705.0
Programming & Tech,Msc,8,577.0
Programming & Tech,Msc,0,150.0
Business,Nvsk,1,221.0
Programming & Tech,Msc,5,217.0
Digital Marketing,Krsk,3,646.0
Programming & Tech,Msc,8,253.0
Lifestyle,Nov,3,426.0
Programming & Tech,Msc,9,386.0
Lifestyle,Nov,7,893.0
Programming & Tech,Msc,3,862.0
Business,Nvsk,8,523.0
Business,Nvsk,9,606.0
Programming & Tech,SPb,5,1009.0
Programming & Tech,Msc,8,581.0
Programming & Tech,SPb,4,452.0
Music & Audio,Mmk,7,637.0
Programming & Tech,Msc,0,155.0
Writing & Translation,NNov,1,308.0
Video & Animation,Vlc,3,275.0
Programming & Tech,Msc,2,298.0
Programming & Tech,Msc,9,775.0
Programming & Tech,Msc,9,777.0
Programming & Tech,Msc,1,306.0
Programming & Tech,Msc,8,976.0
Programming & Tech,Msc,6,864.0
Digital Marketing,Krsk,3,1072.0
Programming & Tech,Msc,9,735.0
Programming & Tech,Msc,7,121.0
Video & Animation,Vlc,4,612.0
Programming & Tech,Msc,4,766.0
Video & Animation,Vlc,2,791.0
Video & Animation,Vlc,1,105.0
Programming & Tech,Msc,5,604.0
Programming & Tech,Msc,5,111.0
Programming & Tech,Msc,4,613.0
Programming & Tech,Msc,8,375.0
Programming & Tech,Msc,7,597.0
Programming & Tech,Msc,3,309.0
Programming & Tech,Msc,5,744.0
Programming & Tech,Msc,7,703.0
Programming & Tech,Msc,7,290.0
Programming & Tech,Msc,8,727.0
Programming & Tech,Msc,1,818.0
Programming & Tech,Msc,3,1030.0
Programming & Tech,Msc,0,477.0
Programming & Tech,Msc,2,531.0
Programming & Tech,Msc,1,248.0
Writing & Translation,NNov,1,154.0
Writing & Translation,NNov,0,193.0
Video & Animation,Vlc,5,864.0
Programming & Tech,Msc,9,172.0
Programming & Tech,Msc,4,419.0
Business,Nvsk,7,998.0
Business,Nvsk,7,734.0
Video & Animation,Vlc,9,970.0
Lifestyle,Nov,1,285.0
Digital Marketing,Krsk,4,120.0
Music & Audio,Mmk,6,1063.0
Programming & Tech,SPb,5,1080.0
Programming & Tech,Msc,9,317.0
Programming & Tech,Msc,6,830.0
Lifestyle,Nov,8,717.0
Programming & Tech,Msc,1,869.0
Music & Audio,Mmk,9,478.0
Programming & Tech,Msc,3,1005.0
Programming & Tech,Msc,6,699.0
Programming & Tech,Msc,0,801.0
Programming & Tech,Msc,4,222.0
Programming & Tech,Msc,9,491.0
Programming & Tech,Msc,9,828.0
Programming & Tech,Msc,4,344.0
Programming & Tech,Msc,7,1022.0
Music & Audio,Mmk,2,835.0
Writing & Translation,NNov,6,867.0
Lifestyle,Nov,2,777.0
Programming & Tech,Msc,6,210.0
Programming & Tech,Msc,8,797.0
Programming & Tech,Msc,7,475.0
Programming & Tech,Msc,5,884.0
Video & Animation,Vlc,7,1014.0
Video & Animation,Vlc,4,637.0
Music & Audio,Mmk,0,856.0
Programming & Tech,Msc,4,109.0
Music & Audio,Mmk,0,1082.0
Video & Animation,Vlc,3,1065.0
Programming & Tech,Msc,4,557.0
Programming & Tech,Msc,2,748.0
Writing & Translation,NNov,8,784.0
Digital Marketing,Krsk,7,530.0
Digital Marketing,Krsk,4,125.0
Lifestyle,Nov,8,580.0
Programming & Tech,Msc,4,633.0
Lifestyle,Nov,3,147.0
Digital Marketing,Krsk,3,744.0
Business,Nvsk,2,591.0
Programming & Tech,Msc,5,561.0
Programming & Tech,Msc,6,584.0
Programming & Tech,Msc,3,700.0
Programming & Tech,SPb,6,161.0
Programming & Tech,Msc,4,227.0
Business,Nvsk,8,725.0
Programming & Tech,Msc,0,394.0
Video & Animation,Vlc,4,573.0
Digital Marketing,Krsk,2,1059.0
Programming & Tech,SPb,6,542.0
Video & Animation,Vlc,7,751.0
Programming & Tech,Msc,7,883.0
Video & Animation,Vlc,4,737.0
Programming & Tech,Msc,1,904.0
Writing & Translation,NNov,1,750.0
Business,Nvsk,2,1048.0
Programming & Tech,Msc,0,234.0
Digital Marketing,Krsk,8,341.0
Programming & Tech,Msc,3,547.0
Lifestyle,Nov,0,1016.0
Programming & Tech,Msc,7,107.0
Programming & Tech,Msc,3,605.0
Programming & Tech,Msc,6,534.0
Programming & Tech,Msc,6,612.0
Programming & Tech,Msc,7,502.0
Writing & Translation,NNov,5,438.0
Writing & Translation,NNov,5,1000.0
Programming & Tech,Msc,7,350.0
Programming & Tech,Msc,7,1000.0
Programming & Tech,Msc,9,400.0
Programming & Tech,Msc,8,560.0
Business,Nvsk,8,491.0
Programming & Tech,Msc,2,685.0
Programming & Tech,Msc,4,282.0
Programming & Tech,Msc,6,944.0
Programming & Tech,Msc,5,564.0
Programming & Tech,Msc,7,1077.0
Business,Nvsk,3,323.0
Lifestyle,Nov,4,562.0
Programming & Tech,Msc,5,827.0
Programming & Tech,Msc,1,216.0
Programming & Tech,Msc,0,458.0
Programming & Tech,Msc,2,574.0
Programming & Tech,Msc,8,309.0
Programming & Tech,SPb,7,917.0
Digital Marketing,Krsk,1,529.0
Programming & Tech,Msc,9,884.0
Programming & Tech,Msc,5,1024.0
Programming & Tech,SPb,0,188.0
Programming & Tech,Msc,6,296.0
Programming & Tech,Msc,8,648.0
Programming & Tech,Msc,1,931.0
Writing & Translation,NNov,5,806.0
Programming & Tech,SPb,2,920.0
Programming & Tech,Msc,2,240.0
Writing & Translation,NNov,2,1032.0
Video & Animation,Vlc,4,125.0
Business,Nvsk,7,922.0
Lifestyle,Nov,6,961.0
Music & Audio,Mmk,1,284.0
Business,Nvsk,7,854.0
Programming & Tech,Msc,4,493.0
Writing & Translation,NNov,5,160.0
Programming & Tech,Msc,6,265.0
Music & Audio,Mmk,7,680.0
Writing & Translation,NNov,5,398.0
Programming & Tech,Msc,5,646.0
Programming & Tech,Msc,0,917.0
Video & Animation,Vlc,4,770.0
Programming & Tech,Msc,4,800.0
Music & Audio,Mmk,2,818.0
Digital Marketing,Krsk,8,791.0
Business,Nvsk,5,461.0
Programming & Tech,Msc,0,127.0
Programming & Tech,Msc,4,948.0
Programming & Tech,SPb,7,441.0
Programming & Tech,Msc,6,854.0
Programming & Tech,Msc,8,263.0
Lifestyle,Nov,0,125.0
Programming & Tech,Msc,1,802.0
Music & Audio,Mmk,3,519.0
Programming & Tech,Msc,8,748.0
Lifestyle,Nov,3,1059.0
Programming & Tech,SPb,4,372.0
Programming & Tech,Msc,7,770.0
Programming & Tech,Msc,0,397.0
Programming & Tech,SPb,4,736.0
Programming & Tech,Msc,8,151.0
Programming & Tech,Msc,1,824.0
Video & Animation,Vlc,8,342.0
Programming & Tech,Msc,0,235.0
Programming & Tech,SPb,4,358.0
Programming & Tech,Msc,9,360.0
Lifestyle,Nov,5,881.0
Programming & Tech,Msc,0,998.0
Programming & Tech,Msc,9,263.0
Programming & Tech,Msc,0,1028.0
Music & Audio,Mmk,4,104.0
Programming & Tech,Msc,2,410.0
Programming & Tech,Msc,6,1086.0
Programming & Tech,Msc,8,561.0
Programming & Tech,Msc,3,920.0
Writing & Translation,NNov,4,870.0
Programming & Tech,Msc,8,373.0
Music & Audio,Mmk,9,428.0
Programming & Tech,Msc,1,236.0
Programming & Tech,SPb,2,298.0
Programming & Tech,Msc,4,246.0
Programming & Tech,Msc,0,708.0
Programming & Tech,Msc,7,905.0
Programming & Tech,Msc,6,427.0
Video & Animation,Vlc,3,294.0
Digital Marketing,Krsk,0,957.0
Programming & Tech,Msc,7,935.0
Programming & Tech,Msc,6,417.0
Programming & Tech,Msc,8,351.0
Programming & Tech,SPb,8,575.0
Programming & Tech,Msc,0,997.0
Programming & Tech,Msc,2,1071.0
Programming & Tech,Msc,7,1067.0
Programming & Tech,Msc,1,372.0
Lifestyle,Nov,6,938.0
Lifestyle,Nov,0,196.0
Lifestyle,Nov,5,838.0
Programming & Tech,Msc,5,467.0
Programming & Tech,Msc,6,507.0
Programming & Tech,SPb,7,898.0
Programming & Tech,Msc,9,115.0
Programming & Tech,Msc,4,1023.0
Programming & Tech,Msc,0,1024.0
Programming & Tech,Msc,8,322.0
Programming & Tech,Msc,9,735.0
Programming & Tech,Msc,7,303.0
Programming & Tech,Msc,5,536.0
Programming & Tech,Msc,3,851.0
Programming & Tech,SPb,4,329.0
Programming & Tech,Msc,4,721.0
Lifestyle,Nov,8,663.0
Programming & Tech,Msc,1,1040.0
Lifestyle,Nov,6,749.0
Business,Nvsk,4,665.0
Programming & Tech,Msc,7,496.0
Programming & Tech,Msc,3,638.0
Digital Marketing,Krsk,5,829.0
Programming & Tech,Msc,2,586.0
Programming & Tech,Msc,0,1096.0
Programming & Tech,SPb,3,186.0
Video & Animation,Vlc,2,400.0
Programming & Tech,Msc,6,879.0
Music & Audio,Mmk,4,157.0
Digital Marketing,Krsk,7,242.0
Programming & Tech,SPb,2,1003.0
Programming & Tech,Msc,3,633.0
Programming & Tech,Msc,1,916.0
Programming & Tech,Msc,0,601.0
Video & Animation,Vlc,5,691.0
Programming & Tech,Msc,8,804.0
Programming & Tech,Msc,8,437.0
Programming & Tech,Msc,7,509.0
Video & Animation,Vlc,6,745.0
Programming & Tech,Msc,0,141.0
Programming & Tech,Msc,0,542.0
Programming & Tech,Msc,8,272.0
Music & Audio,Mmk,9,550.0
Business,Nvsk,8,572.0
Programming & Tech,Msc,5,782.0
Programming & Tech,Msc,4,995.0
Programming & Tech,Msc,7,133.0
Programming & Tech,Msc,4,894.0
Programming & Tech,Msc,0,257.0
Lifestyle,Nov,8,972.0
Programming & Tech,Msc,7,1073.0
Programming & Tech,Msc,8,420.0
Business,Nvsk,2,635.0
Music & Audio,Mmk,5,680.0
Programming & Tech,Msc,2,779.0
Programming & Tech,Msc,0,331.0
Lifestyle,Nov,8,626.0
Business,Nvsk,2,399.0
Business,Nvsk,3,776.0
Digital Marketing,Krsk,7,421.0
Video & Animation,Vlc,3,302.0
Programming & Tech,Msc,3,423.0
Programming & Tech,Msc,6,883.0
Digital Marketing,Krsk,6,375.0
Programming & Tech,Msc,1,204.0
Programming & Tech,Msc,5,612.0
Video & Animation,Vlc,6,180.0
Digital Marketing,Krsk,0,785.0
Digital Marketing,Krsk,7,1002.0
Programming & Tech,Msc,7,1001.0
Programming & Tech,Msc,8,600.0
Programming & Tech,Msc,8,652.0
Business,Nvsk,6,205.0
Programming & Tech,Msc,2,122.0
Music & Audio,Mmk,0,798.0
Writing & Translation,NNov,0,634.0
Music & Audio,Mmk,8,739.0
Programming & Tech,Msc,5,641.0
Programming & Tech,Msc,7,413.0
Business,Nvsk,8,417.0
Music & Audio,Mmk,2,1003.0
Programming & Tech,Msc,2,1054.0
Programming & Tech,Msc,2,275.0
Programming & Tech,Msc,3,1090.0
Programming & Tech,SPb,0,208.0
Programming & Tech,SPb,4,570.0
Programming & Tech,Msc,5,794.0
Writing & Translation,NNov,4,966.0
Programming & Tech,Msc,8,643.0
Programming & Tech,Msc,3,410.0
Programming & Tech,Msc,7,812.0
Programming & Tech,SPb,3,114.0
Programming & Tech,Msc,7,775.0
Programming & Tech,Msc,7,971.0
Programming & Tech,Msc,4,1015.0
Programming & Tech,Msc,2,583.0
Programming & Tech,Msc,9,781.0
Programming & Tech,Msc,1,831.0
Lifestyle,Nov,4,799.0
Programming & Tech,Msc,9,636.0
Programming & Tech,Msc,6,759.0
Lifestyle,Nov,6,259.0
Programming & Tech,Msc,8,258.0
Programming & Tech,Msc,9,908.0
Programming & Tech,Msc,9,175.0
Music & Audio,Mmk,0,849.0
Programming & Tech,Msc,3,416.0
Programming & Tech,Msc,6,426.0
Digital Marketing,Krsk,4,526.0
Business,Nvsk,9,678.0
Programming & Tech,Msc,0,856.0
Programming & Tech,Msc,2,555.0
Programming & Tech,Msc,8,810.0
Programming & Tech,Msc,4,107.0
Writing & Translation,NNov,4,821.0
Programming & Tech,Msc,1,1089.0
Lifestyle,Nov,1,942.0
Programming & Tech,SPb,6,530.0
Programming & Tech,Msc,1,668.0
Programming & Tech,Msc,7,351.0
Programming & Tech,Msc,9,966.0
Video & Animation,Vlc,7,841.0
Lifestyle,Nov,4,149.0
Programming & Tech,Msc,1,644.0
Writing & Translation,NNov,0,391.0
Business,Nvsk,4,736.0
Programming & Tech,SPb,4,271.0
Programming & Tech,Msc,3,869.0
Lifestyle,Nov,8,1075.0
Music & Audio,Mmk,8,312.0
Programming & Tech,Msc,6,1006.0
Lifestyle,Nov,1,325.0
Programming & Tech,Msc,8,264.0
Programming & Tech,Msc,3,318.0
Writing & Translation,NNov,0,848.0
Programming & Tech,Msc,5,1009.0
Programming & Tech,Msc,1,339.0
Programming & Tech,Msc,4,869.0
Programming & Tech,SPb,0,406.0
Programming & Tech,Msc,8,454.0
Digital Marketing,Krsk,8,477.0
Programming & Tech,Msc,5,269.0
Programming & Tech,Msc,7,309.0
Programming & Tech,Msc,6,1062.0
Programming & Tech,SPb,3,967.0
Programming & Tech,Msc,2,1006.0
Business,Nvsk,1,854.0
Lifestyle,Nov,7,431.0
Business,Nvsk,7,853.0
Programming & Tech,Msc,9,843.0
Programming & Tech,Msc,6,853.0
Programming & Tech,SPb,3,562.0
Music & Audio,Mmk,4,512.0
Business,Nvsk,0,397.0
Programming & Tech,Msc,3,879.0
Programming & Tech,Msc,4,827.0
Programming & Tech,Msc,6,802.0
Programming & Tech,Msc,9,1005.0
Programming & Tech,SPb,4,468.0
Programming & Tech,Msc,4,261.0
Digital Marketing,Krsk,8,730.0
Lifestyle,Nov,1,297.0
Programming & Tech,Msc,7,760.0
Lifestyle,Nov,1,773.0
Programming & Tech,Msc,3,143.0
Business,Nvsk,7,164.0
Programming & Tech,Msc,3,691.0
Video & Animation,Vlc,6,983.0
Music & Audio,Mmk,3,349.0
Programming & Tech,SPb,1,910.0
Video & Animation,Vlc,7,1030.0
Programming & Tech,Msc,2,464.0
Programming & Tech,Msc,3,1078.0
Lifestyle,Nov,1,489.0
Programming & Tech,Msc,4,835.0
Music & Audio,Mmk,4,382.0
Music & Audio,Mmk,7,1028.0
Programming & Tech,Msc,2,796.0
Programming & Tech,SPb,7,190.0
Writing & Translation,NNov,2,264.0
Programming & Tech,Msc,6,858.0
Lifestyle,Nov,0,971.0
Programming & Tech,Msc,8,761.0
Writing & Translation,NNov,5,419.0
Programming & Tech,Msc,7,867.0
Business,Nvsk,3,545.0
Programming & Tech,Msc,4,1064.0
Writing & Translation,NNov,3,703.0
Digital Marketing,Krsk,7,917.0
Programming & Tech,Msc,2,1026.0
Programming & Tech,SPb,0,813.0
Programming & Tech,Msc,6,431.0
Business,Nvsk,7,312.0
Programming & Tech,Msc,3,534.0
Writing & Translation,NNov,7,160.0
Programming & Tech,Msc,6,1079.0
Programming & Tech,Msc,8,508.0
Programming & Tech,Msc,1,155.0
Programming & Tech,Msc,0,953.0
Programming & Tech,Msc,3,314.0
Business,Nvsk,7,158.0
Video & Animation,Vlc,0,144.0
Music & Audio,Mmk,9,211.0
Lifestyle,Nov,7,858.0
Programming & Tech,Msc,7,445.0
Programming & Tech,SPb,6,874.0
Video & Animation,Vlc,7,767.0
Programming & Tech,Msc,3,459.0
Lifestyle,Nov,7,584.0
Video & Animation,Vlc,7,668.0
Lifestyle,Nov,1,861.0
Programming & Tech,Msc,3,154.0
Programming & Tech,Msc,6,443.0
Music & Audio,Mmk,9,561.0
Programming & Tech,Msc,4,916.0
Programming & Tech,Msc,8,1069.0
Programming & Tech,Msc,8,202.0
Programming & Tech,Msc,3,548.0
Programming & Tech,Msc,4,849.0
Programming & Tech,Msc,4,819.0
Programming & Tech,Msc,7,735.0
Programming & Tech,Msc,1,297.0
Business,Nvsk,5,879.0
Programming & Tech,Msc,0,1044.0
Programming & Tech,Msc,3,226.0
Programming & Tech,Msc,8,590.0
Business,Nvsk,3,393.0
Business,Nvsk,1,965.0
Video & Animation,Vlc,1,538.0
Programming & Tech,SPb,0,199.0
Writing & Translation,NNov,5,663.0
Programming & Tech,Msc,8,389.0
Programming & Tech,Msc,6,1082.0
Programming & Tech,Msc,2,205.0
Programming & Tech,Msc,4,537.0
Programming & Tech,Msc,9,712.0
Programming & Tech,SPb,9,505.0
Programming & Tech,Msc,7,806.0
Programming & Tech,SPb,0,143.0
Programming & Tech,Msc,8,629.0
Programming & Tech,Msc,8,616.0
Programming & Tech,Msc,4,719.0
Writing & Translation,NNov,7,190.0
Programming & Tech,Msc,6,773.0
Business,Nvsk,6,254.0
Programming & Tech,Msc,1,191.0
Business,Nvsk,9,352.0
Programming & Tech,Msc,0,543.0
Programming & Tech,Msc,2,670.0
Programming & Tech,Msc,0,999.0
Business,Nvsk,7,850.0
Business,Nvsk,6,540.0
Programming & Tech,Msc,5,1095.0
Programming & Tech,Msc,5,439.0
Programming & Tech,Msc,2,347.0
Programming & Tech,Msc,4,714.0
Programming & Tech,Msc,2,706.0
Digital Marketing,Krsk,3,757.0
Programming & Tech,Msc,2,565.0
Business,Nvsk,0,415.0
Programming & Tech,Msc,0,988.0
Music & Audio,Mmk,2,918.0
Programming & Tech,Msc,6,554.0
Digital Marketing,Krsk,2,948.0
Programming & Tech,Msc,6,458.0
Programming & Tech,Msc,4,225.0
Programming & Tech,Msc,5,507.0
Music & Audio,Mmk,5,608.0
Programming & Tech,Msc,3,608.0
Programming & Tech,Msc,0,946.0
Video & Animation,Vlc,7,953.0
Video & Animation,Vlc,3,814.0
Programming & Tech,Msc,4,206.0
Programming & Tech,Msc,3,945.0
Digital Marketing,Krsk,8,418.0
Video & Animation,Vlc,4,891.0
Programming & Tech,SPb,3,612.0
Programming & Tech,Msc,9,1063.0
Programming & Tech,Msc,1,544.0
Programming & Tech,Msc,8,227.0
Music & Audio,Mmk,5,107.0
Music & Audio,Mmk,2,1034.0
Programming & Tech,Msc,8,756.0
Programming & Tech,Msc,1,183.0
Business,Nvsk,0,715.0
Programming & Tech,Msc,5,983.0
Digital Marketing,Krsk,0,873.0
Programming & Tech,Msc,3,972.0
Video & Animation,Vlc,5,968.0
Music & Audio,Mmk,0,1049.0
Programming & Tech,Msc,6,332.0
Programming & Tech,Msc,6,993.0
Programming & Tech,Msc,5,334.0
Music & Audio,Mmk,8,119.0
Programming & Tech,Msc,6,406.0
Music & Audio,Mmk,2,482.0
Digital Marketing,Krsk,7,494.0
Programming & Tech,Msc,5,872.0
Programming & Tech,Msc,5,891.0
Business,Nvsk,8,232.0
Programming & Tech,Msc,3,984.0
Business,Nvsk,9,979.0
Programming & Tech,Msc,7,786.0
Digital Marketing,Krsk,4,650.0
Programming & Tech,SPb,9,522.0
Programming & Tech,SPb,5,663.0
Programming & Tech,Msc,8,870.0
Digital Marketing,Krsk,0,626.0
Music & Audio,Mmk,6,207.0
Programming & Tech,Msc,9,1083.0
Programming & Tech,SPb,7,607.0
Programming & Tech,Msc,9,388.0
Business,Nvsk,3,606.0
Programming & Tech,Msc,7,189.0
Programming & Tech,Msc,1,490.0
Programming & Tech,Msc,7,128.0
Programming & Tech,Msc,2,360.0
Digital Marketing,Krsk,5,569.0
Programming & Tech,Msc,5,742.0
Programming & Tech,Msc,7,314.0
Video & Animation,Vlc,5,354.0
Programming & Tech,Msc,4,645.0
Writing & Translation,NNov,3,100.0
Programming & Tech,Msc,3,1041.0
Writing & Translation,NNov,1,592.0
Programming & Tech,Msc,4,119.0
Programming & Tech,SPb,5,756.0
Programming & Tech,Msc,9,281.0
Lifestyle,Nov,5,282.0
Programming & Tech,Msc,4,1037.0
Lifestyle,Nov,5,249.0
Video & Animation,Vlc,2,937.0
Programming & Tech,Msc,1,196.0
Programming & Tech,SPb,0,1040.0
Programming & Tech,Msc,0,231.0
Programming & Tech,Msc,5,106.0
Programming & Tech,Msc,6,835.0
Video & Animation,Vlc,4,175.0
Writing & Translation,NNov,3,450.0
Programming & Tech,Msc,6,163.0
Business,Nvsk,8,918.0
Programming & Tech,Msc,9,482.0
Programming & Tech,Msc,0,253.0
Lifestyle,Nov,8,455.0
Programming & Tech,SPb,9,939.0
Programming & Tech,Msc,8,244.0
Programming & Tech,Msc,9,386.0
Programming & Tech,Msc,0,752.0
Programming & Tech,Msc,3,886.0
Programming & Tech,Msc,5,715.0
Writing & Translation,NNov,7,616.0
Programming & Tech,Msc,0,462.0
Programming & Tech,Msc,4,807.0
Business,Nvsk,7,673.0
Programming & Tech,Msc,3,458.0
Business,Nvsk,5,415.0
Programming & Tech,Msc,0,239.0
Programming & Tech,Msc,9,110.0
Writing & Translation,NNov,9,146.0
Programming & Tech,Msc,5,416.0
Business,Nvsk,1,559.0
Lifestyle,Nov,3,459.0
Programming & Tech,Msc,6,228.0
Lifestyle,Nov,4,212.0
Programming & Tech,Msc,2,802.0
Programming & Tech,Msc,2,175.0
Writing & Translation,NNov,2,302.0
Programming & Tech,Msc,5,623.0
Programming & Tech,Msc,1,206.0
Programming & Tech,Msc,9,429.0
Programming & Tech,Msc,4,663.0
Lifestyle,Nov,2,321.0
Programming & Tech,Msc,2,234.0
Programming & Tech,Msc,0,464.0
Programming & Tech,Msc,4,526.0
Programming & Tech,Msc,5,921.0
Writing & Translation,NNov,2,432.0
Programming & Tech,Msc,5,642.0
Programming & Tech,Msc,1,499.0
Video & Animation,Vlc,4,313.0
Programming & Tech,Msc,9,630.0
Programming & Tech,Msc,4,735.0
Music & Audio,Mmk,9,295.0
Programming & Tech,Msc,0,1083.0
Business,Nvsk,7,782.0
Programming & Tech,Msc,1,942.0
Programming & Tech,Msc,8,978.0
Programming & Tech,Msc,4,949.0
Digital Marketing,Krsk,9,779.0
Music & Audio,Mmk,0,360.0
Music & Audio,Mmk,2,357.0
Programming & Tech,Msc,4,279.0
Digital Marketing,Krsk,3,445.0
Business,Nvsk,5,727.0
Programming & Tech,Msc,2,366.0
Video & Animation,Vlc,4,775.0
Video & Animation,Vlc,1,1016.0
Lifestyle,Nov,2,780.0
Programming & Tech,SPb,5,973.0
Music & Audio,Mmk,5,653.0
Video & Animation,Vlc,1,689.0
Programming & Tech,Msc,8,810.0
Digital Marketing,Krsk,3,132.0
Writing & Translation,NNov,6,1042.0
Programming & Tech,Msc,2,132.0
Programming & Tech,Msc,5,1084.0
Programming & Tech,Msc,9,491.0
Programming & Tech,Msc,1,156.0
Video & Animation,Vlc,8,286.0
Programming & Tech,Msc,1,214.0
Music & Audio,Mmk,8,411.0
Lifestyle,Nov,7,804.0
Programming & Tech,Msc,0,491.0
Writing & Translation,NNov,3,935.0
Programming & Tech,Msc,1,476.0
Video & Animation,Vlc,2,986.0
Programming & Tech,Msc,4,759.0
Writing & Translation,NNov,5,690.0
Programming & Tech,SPb,4,1026.0
Programming & Tech,Msc,3,774.0
Programming & Tech,Msc,1,289.0
Music & Audio,Mmk,0,1070.0
Programming & Tech,Msc,4,912.0
Digital Marketing,Krsk,1,160.0
Programming & Tech,Msc,7,794.0
Programming & Tech,Msc,6,457.0
Business,Nvsk,9,390.0
Lifestyle,Nov,6,346.0
Writing & Translation,NNov,0,577.0
Music & Audio,Mmk,0,607.0
Video & Animation,Vlc,3,1042.0
Music & Audio,Mmk,8,755.0
Programming & Tech,Msc,7,412.0
Programming & Tech,Msc,9,297.0
Programming & Tech,Msc,6,785.0
Music & Audio,Mmk,7,276.0
Programming & Tech,Msc,1,196.0
Business,Nvsk,3,621.0
Video & Animation,Vlc,1,450.0
Programming & Tech,Msc,7,927.0
Video & Animation,Vlc,9,818.0
Video & Animation,Vlc,3,822.0
Business,Nvsk,9,620.0
Video & Animation,Vlc,1,177.0
Digital Marketing,Krsk,8,258.0
Business,Nvsk,3,147.0
Programming & Tech,Msc,7,1061.0
Programming & Tech,SPb,2,569.0
Lifestyle,Nov,6,127.0
Programming & Tech,Msc,5,321.0
Programming & Tech,Msc,1,1004.0
Programming & Tech,Msc,4,134.0
Music & Audio,Mmk,9,231.0
Programming & Tech,Msc,8,213.0
Programming & Tech,SPb,5,362.0
Programming & Tech,Msc,4,755.0
Writing & Translation,NNov,0,736.0
Programming & Tech,Msc,4,297.0
Programming & Tech,Msc,1,409.0
Programming & Tech,Msc,1,1079.0
Business,Nvsk,9,517.0
Programming & Tech,Msc,8,472.0
Business,Nvsk,9,596.0
Programming & Tech,Msc,2,616.0
Programming & Tech,Msc,2,199.0
Digital Marketing,Krsk,8,439.0
Programming & Tech,Msc,5,359.0
Programming & Tech,Msc,1,605.0
Digital Marketing,Krsk,4,724.0
Lifestyle,Nov,5,1036.0
Music & Audio,Mmk,1,363.0
Programming & Tech,Msc,7,588.0
Programming & Tech,Msc,3,1034.0
Lifestyle,Nov,7,819.0
Writing & Translation,NNov,4,1037.0
Programming & Tech,Msc,7,424.0
Writing & Translation,NNov,5,800.0
Programming & Tech,Msc,1,264.0
Business,Nvsk,5,375.0
Business,Nvsk,8,928.0
Programming & Tech,Msc,8,841.0
Programming & Tech,Msc,8,282.0
Programming & Tech,Msc,0,977.0
Music & Audio,Mmk,5,483.0
Digital Marketing,Krsk,0,1056.0
Programming & Tech,Msc,9,276.0
